epoch,split,total,recon_total,gan_total,final_l1,grad,shadow_removal,shadow_mask,shadow_penumbra,shadow_valid_frac,shadow_no_shadow_frac,shadow_ambiguous_frac,cloud_l1,cloud_kl,cloud_adv,feature_matching,perceptual,disc_total,disc_real_loss,disc_fake_loss,disc_real_gp,disc_real_logit,disc_fake_logit,w_final_l1,w_grad,w_shadow_removal,w_shadow_mask,w_shadow_penumbra,w_cloud_l1,w_cloud_kl,w_cloud_adv,w_feature_matching,w_perceptual
42,train,10.16092988985394,5.443454867109247,4.717475018734596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03920520388376,0.3807336155792259,0.5098627681305649,0.097215139950748,0.1247426131540846,1.192155220457538,0.4273980284958439,0.7468450282691815,0.0179121605774233,0.7562474112171645,0.621854695431683,0.0,0.0,0.0,0.0,0.0,100.0,4.0,1.65,20.625,15.0
42,val,6.730876115235415,4.733088049021634,1.9977880770509893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0330902079374275,0.3560168150473725,0.0,0.0,0.1331858713264492,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,4.0,1.65,20.625,15.0
43,train,10.213269287657663,5.416632848412983,4.796636426849832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0389636357967095,0.3800673179487934,0.5119984743700844,0.0974093659863513,0.1237526648999718,1.1853716320583214,0.4287290552158239,0.7387976948092108,0.017844883196016,0.7648204869906837,0.6269192070862569,0.0,0.0,0.0,0.0,0.0,100.0,4.0,1.7,21.25,15.0
43,val,6.836049925197255,4.829614904793826,2.0064350163394757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0339747220701114,0.358035669746724,0.0,0.0,0.1337623346427625,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,4.0,1.7,21.25,15.0
44,train,10.313505960167,5.474540019983181,4.83896592523709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0395061291087794,0.3809817774215605,0.5125926494689528,0.0954379106413242,0.1236149659636644,1.19177299300465,0.4302151326648321,0.743912107900742,0.0176457532315546,0.7576065792585367,0.6288946931925389,0.0,0.0,0.0,0.0,0.0,100.0,4.0,1.75,21.875,15.0
44,val,6.984478170221502,4.970291256904602,2.014186890287833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0354957486799156,0.3551791008900512,0.0,0.0,0.1342791262590749,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,4.0,1.75,21.875,15.0
45,train,10.382259484095677,5.445240338643392,4.937019138161196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039253437139709,0.3799741580763359,0.5114739418303201,0.0953288983542255,0.124764389959406,1.1886133573470858,0.4312618075434221,0.7402248421757958,0.0171267077378752,0.746366021738869,0.6228283027625594,0.0,0.0,0.0,0.0,0.0,100.0,4.0,1.8,22.5,15.0
45,val,7.194101626222784,5.142741869796407,2.051359744911844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0371665809176523,0.3565209572288123,0.0,0.0,0.1367573154328221,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,4.0,1.8,22.5,15.0
46,train,10.409533493380298,5.424304651557852,4.985228858956504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0390531294907953,0.3797479286470909,0.5123194354936618,0.0941861216035822,0.1239589224669182,1.1895547864633962,0.4286090686507181,0.7441373172156308,0.0168084033639583,0.7608610383414347,0.6334496012886001,0.0,0.0,0.0,0.0,0.0,100.0,4.0,1.85,23.125,15.0
46,val,7.159861835566434,5.06687578829852,2.0929860628464003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0363481323107738,0.3580156378448009,0.0,0.0,0.139532403089106,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,4.0,1.85,23.125,15.0
47,train,10.257420867954918,5.361937783909136,4.895483113210136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0384723634661292,0.3786753540009898,0.5068724120793358,0.0876065776982438,0.1234512875705319,1.1981156019989505,0.4335139957954395,0.7488527756400793,0.0157488282543495,0.7384662923462894,0.6281390240250742,0.0,0.0,0.0,0.0,0.0,100.0,4.0,1.9,23.75,15.0
47,val,7.094789580865339,5.023095092990181,2.071694481101903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0358421324582939,0.3597204678437926,0.0,0.0,0.1381129664368927,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,4.0,1.9,23.75,15.0
48,train,10.429338663725314,5.391808201413636,5.037530460124351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0387095500905898,0.380213298017461,0.5068057667953888,0.0900346125171317,0.1236443673388673,1.191336763014487,0.430663633647315,0.7449054104654796,0.0157677163925329,0.7486752390132403,0.6321532598238108,0.0,0.0,0.0,0.0,0.0,100.0,4.0,1.95,24.375,15.0
48,val,6.937793926759199,4.860847083005038,2.076946870169856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034329645272175,0.3569706397300417,0.0,0.0,0.1384631251408295,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,4.0,1.95,24.375,15.0
49,train,10.38395028887174,5.340391690577936,5.043558645685878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038214799190447,0.3797279421342622,0.5051141383542198,0.0874884041561673,0.1230746834775267,1.1973513135122598,0.4318648605445109,0.7493926269381054,0.0160938291240836,0.7379575044554673,0.6331985786055935,0.0,0.0,0.0,0.0,0.0,100.0,4.0,2.0,25.0,15.0
49,val,7.035741578448903,5.02309787273407,2.012643716552041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0359897054308517,0.3560318428684365,0.0,0.0,0.1341762482188642,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,4.0,2.0,25.0,15.0
50,train,10.42926879322857,5.384969794422115,5.044299011930414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0386483694913737,0.3800332102389146,0.506089331633454,0.0870235345015923,0.1237687989385849,1.1928612059409465,0.4318603442622981,0.74426235144656,0.0167385044818123,0.7417404299846847,0.6352655036824923,0.0,0.0,0.0,0.0,0.0,100.0,4.0,2.0,25.0,15.0
50,val,6.992628563534129,4.911534601991827,2.0810939452864905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0349368080496788,0.3544634468853473,0.0,0.0,0.1387395971793342,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,4.0,2.0,25.0,15.0
