epoch,split,total,recon_total,gan_total,pixel_total,perceptual_total,cloud_l1,cloud_kl,cloud_adv,feature_matching,perceptual,disc_total,disc_real_loss,disc_fake_loss,disc_real_gp,disc_real_logit,disc_fake_logit,w_cloud_l1,w_cloud_kl,w_cloud_adv,w_feature_matching,w_perceptual
28,val,4.179846801541069,4.179846801541069,0.0,3.704115144231103,0.47573166797784244,0.030867626128548927,0.0,0.0,0.0,0.1510259211063385,,,,,,,120.0,0.0,0.0,0.0,3.1500000000000004
29,train,4.846927042401165,4.846927042401165,0.0,4.391116794460775,0.45581025491249305,0.03659263999409267,0.0,0.0,0.0,0.13812432173833206,,,,,,,120.0,0.0,0.0,0.0,3.3000000000000003
29,val,4.228613466024399,4.228613466024399,0.0,3.7248694652860816,0.5037440312179652,0.031040578890083867,0.0,0.0,0.0,0.15264970843087544,,,,,,,120.0,0.0,0.0,0.0,3.3000000000000003
30,train,4.957110302163921,4.957110302163921,0.0,4.483455793390945,0.4736545064033718,0.03736213164045176,0.0,0.0,0.0,0.13729115910486345,,,,,,,120.0,0.0,0.0,0.11428571428571428,3.4499999999999997
30,val,4.4504833627830855,4.4504833627830855,0.0,3.9039329263296993,0.5465503793887116,0.032532774271782146,0.0,0.0,0.0,0.15842039832337337,,,,,,,120.0,0.0,0.0,0.11428571428571428,3.4499999999999997
31,train,4.913886326168655,4.913886326168655,0.0,4.424419637120098,0.4894666866333842,0.03687016357773123,0.0,0.0,0.0,0.1359629724801316,,,,,,,120.0,0.0,0.0,0.22857142857142856,3.5999999999999996
31,val,4.356912344694138,4.356912344694138,0.0,3.8167891150171105,0.5401232259517367,0.03180657585405491,0.0,0.0,0.0,0.15003423299640417,,,,,,,120.0,0.0,0.0,0.22857142857142856,3.5999999999999996
32,train,4.930943948777808,4.930943948777808,0.0,4.417124206502138,0.5138197503414358,0.03680936836378381,0.0,0.0,0.0,0.13701860008573313,,,,,,,120.0,0.0,0.0,0.34285714285714286,3.75
32,val,4.01005450703881,4.01005450703881,0.0,3.4723883515054528,0.5376661223444071,0.02893656960011206,0.0,0.0,0.0,0.1433776324953545,,,,,,,120.0,0.0,0.0,0.34285714285714286,3.75
33,train,4.8871472749505935,4.8871472749505935,0.0,4.3625943380029195,0.5245529407299258,0.036354952773779904,0.0,0.0,0.0,0.13450075086741636,,,,,,,120.0,0.0,0.0,0.45714285714285713,3.9000000000000004
33,val,3.898782792416486,3.898782792416486,0.0,3.338064123283733,0.5607186618515037,0.02781720116565173,0.0,0.0,0.0,0.14377401138401844,,,,,,,120.0,0.0,0.0,0.45714285714285713,3.9000000000000004
34,train,5.009724155843076,5.009724155843076,0.0,4.468528404148347,0.5411957514668824,0.037237736721172796,0.0,0.0,0.0,0.13362857425978425,,,,,,,120.0,0.0,0.0,0.5714285714285714,4.050000000000001
34,val,3.98822882771492,3.98822882771492,0.0,3.408590002493425,0.5796388387680054,0.028404916763644327,0.0,0.0,0.0,0.14312069359320131,,,,,,,120.0,0.0,0.0,0.5714285714285714,4.050000000000001
35,train,5.015420205367086,5.015420205367086,0.0,4.454025900692021,0.5613943033991239,0.037116882542222285,0.0,0.0,0.0,0.13366531647901286,,,,,,,120.0,0.0,0.0,0.6857142857142857,4.199999999999999
35,val,4.0473746521906415,4.0473746521906415,0.0,3.446023252877322,0.6013513903387568,0.028716860254379837,0.0,0.0,0.0,0.14317890933968805,,,,,,,120.0,0.0,0.0,0.6857142857142857,4.199999999999999
36,train,4.8952791431992795,4.8952791431992795,0.0,4.317552069276116,0.5777270643080411,0.03597960062894617,0.0,0.0,0.0,0.13281082221810972,,,,,,,120.0,0.0,0.0,0.8,4.35
36,val,4.700246301564303,4.700246301564303,0.0,4.036508316343481,0.6637379537251863,0.0336375692859292,0.0,0.0,0.0,0.1525834399190816,,,,,,,120.0,0.0,0.0,0.8,4.35
37,train,4.856784703170123,4.856784703170123,0.0,4.2603577506651575,0.5964269750617696,0.03550298113820203,0.0,0.0,0.0,0.13253932770922644,,,,,,,120.0,0.0,0.0,0.9142857142857143,4.5
37,val,4.365447209639982,4.365447209639982,0.0,3.709875217892907,0.6555720046162605,0.030915627065538007,0.0,0.0,0.0,0.14568266776305708,,,,,,,120.0,0.0,0.0,0.9142857142857143,4.5
38,train,4.984982287847303,4.984982287847303,0.0,4.36843588738631,0.6165463836003516,0.03640363234969636,0.0,0.0,0.0,0.13259061767694053,,,,,,,120.0,0.0,0.0,1.0285714285714285,4.65
38,val,4.08501033891331,4.08501033891331,0.0,3.421180532737212,0.6638298058374361,0.028509837892753156,0.0,0.0,0.0,0.14275909604674036,,,,,,,120.0,0.0,0.0,1.0285714285714285,4.65
39,train,4.936521222832006,4.936521222832006,0.0,4.302011833642966,0.6345093980294849,0.03585009863002038,0.0,0.0,0.0,0.1321894523975317,,,,,,,120.0,0.0,0.0,1.1428571428571428,4.800000000000001
39,val,4.050993545488878,4.050993545488878,0.0,3.3786180209029806,0.6723755201832815,0.028155150124803185,0.0,0.0,0.0,0.14007822788235816,,,,,,,120.0,0.0,0.0,1.1428571428571428,4.800000000000001
40,train,4.96224450117222,4.96224450117222,0.0,4.308521244139482,0.6537232468252153,0.035904343675719486,0.0,0.0,0.0,0.1320653074401052,,,,,,,120.0,0.0,0.0,1.2571428571428571,4.949999999999999
40,val,4.119625457308509,4.119625457308509,0.0,3.412818293679844,0.7068071397529407,0.028440152273767373,0.0,0.0,0.0,0.14278932533819566,,,,,,,120.0,0.0,0.0,1.2571428571428571,4.949999999999999
41,train,5.035439671361847,5.035439671361847,0.0,4.3649503911307095,0.670489282874157,0.03637458653750314,0.0,0.0,0.0,0.13146848944713582,,,,,,,120.0,0.0,0.0,1.3714285714285714,5.1
41,val,4.505513776432384,4.505513776432384,0.0,3.719224750995636,0.7862890264527365,0.030993539522486655,0.0,0.0,0.0,0.15417432230473918,,,,,,,120.0,0.0,0.0,1.3714285714285714,5.1
42,train,4.973501570363292,4.973501570363292,0.0,4.280475704677244,0.6930258671442667,0.035670630833196715,0.0,0.0,0.0,0.13200492694381544,,,,,,,120.0,0.0,0.0,1.4857142857142858,5.25
42,val,4.4418860159137035,4.4418860159137035,0.0,3.685452797196128,0.7564332254908301,0.03071210685778748,0.0,0.0,0.0,0.14408251964910465,,,,,,,120.0,0.0,0.0,1.4857142857142858,5.25
43,train,5.0251369600266855,5.0251369600266855,0.0,4.317867322070154,0.7072696544981878,0.035982227699107715,0.0,0.0,0.0,0.13097585966690964,,,,,,,120.0,0.0,0.0,1.6,5.4
43,val,4.372639585625041,4.372639585625041,0.0,3.5737288133664564,0.7989107651466673,0.029781073162501507,0.0,0.0,0.0,0.14794643574648284,,,,,,,120.0,0.0,0.0,1.6,5.4
44,train,5.052002727803105,5.052002727803105,0.0,4.323136210806144,0.7288665200956735,0.036026135109797894,0.0,0.0,0.0,0.13132729633093246,,,,,,,120.0,0.0,0.0,1.7142857142857142,5.550000000000001
44,val,4.3188420615412975,4.3188420615412975,0.0,3.535446359352632,0.7833956998180259,0.029462052742019296,0.0,0.0,0.0,0.1411523737267337,,,,,,,120.0,0.0,0.0,1.7142857142857142,5.550000000000001
45,train,4.997750559713498,4.997750559713498,0.0,4.254932066351631,0.7428185029314198,0.035457767170230185,0.0,0.0,0.0,0.13031904010916703,,,,,,,120.0,0.0,0.0,1.8285714285714285,5.699999999999999
45,val,4.259268993681127,4.259268993681127,0.0,3.444977408105677,0.8142915920100429,0.02870814517055723,0.0,0.0,0.0,0.14285817860879682,,,,,,,120.0,0.0,0.0,1.8285714285714285,5.699999999999999
46,train,5.02705154725171,5.02705154725171,0.0,4.270302086795142,0.7567494692970124,0.035585850807596055,0.0,0.0,0.0,0.12935888573572907,,,,,,,120.0,0.0,0.0,1.9428571428571428,5.85
46,val,4.553663801063191,4.553663801063191,0.0,3.715565627271479,0.8380981636318293,0.030963047068904747,0.0,0.0,0.0,0.1432646464725787,,,,,,,120.0,0.0,0.0,1.9428571428571428,5.85
47,train,5.075150367681404,5.075150367681404,0.0,4.298058030073067,0.7770923486361081,0.035817150166115815,0.0,0.0,0.0,0.129515391298846,,,,,,,120.0,0.0,0.0,2.057142857142857,6.0
47,val,4.771417151797902,4.771417151797902,0.0,3.862631461837075,0.9087857014753602,0.03218859556893056,0.0,0.0,0.0,0.15146428253501654,,,,,,,120.0,0.0,0.0,2.057142857142857,6.0
48,train,5.079533458485152,5.079533458485152,0.0,4.297981622022227,0.7815518319971335,0.03581651353450999,0.0,0.0,0.0,0.13025863892441497,,,,,,,120.0,0.0,0.0,2.1714285714285713,6.0
48,val,4.51156083020297,4.51156083020297,0.0,3.631951529871334,0.8796093081208792,0.03026626278138296,0.0,0.0,0.0,0.14660155248235573,,,,,,,120.0,0.0,0.0,2.1714285714285713,6.0
49,train,4.958861228887459,4.958861228887459,0.0,4.187401219245491,0.7714599953332079,0.034895010138733674,0.0,0.0,0.0,0.12857666591165262,,,,,,,120.0,0.0,0.0,2.2857142857142856,6.0
49,val,4.574754912744869,4.574754912744869,0.0,3.7146627577868374,0.8600921346382662,0.030955523146655072,0.0,0.0,0.0,0.14334868762472813,,,,,,,120.0,0.0,0.0,2.2857142857142856,6.0
50,train,5.089078894448937,5.089078894448937,0.0,4.312754610080602,0.7763242854619974,0.03593962180459536,0.0,0.0,0.0,0.12938738090273802,,,,,,,120.0,0.0,0.0,2.4,6.0
50,val,4.663874108682979,4.663874108682979,0.0,3.7863291827115146,0.8775449117476289,0.03155274314551868,0.0,0.0,0.0,0.14625748598270796,,,,,,,120.0,0.0,0.0,2.4,6.0
51,train,4.99951397862274,4.99951397862274,0.0,4.228634897722017,0.770879075432407,0.0352386241801516,0.0,0.0,0.0,0.12847984571932652,,,,,,,120.0,0.0,0.0,2.5142857142857142,6.0
51,val,4.87398575110869,4.87398575110869,0.0,3.9877437596971337,0.8862419778650458,0.033231197941032325,0.0,0.0,0.0,0.14770699639550663,,,,,,,120.0,0.0,0.0,2.5142857142857142,6.0
52,train,4.915711327430305,4.915711327430305,0.0,4.144747693239731,0.7709636313652773,0.03453956412248291,0.0,0.0,0.0,0.12849393846974097,,,,,,,120.0,0.0,0.0,2.6285714285714286,6.0
52,val,4.310081083666194,4.310081083666194,0.0,3.4713780040090736,0.8387030965902589,0.028928149787878447,0.0,0.0,0.0,0.1397838486697186,,,,,,,120.0,0.0,0.0,2.6285714285714286,6.0
53,train,4.929141843355395,4.929141843355395,0.0,4.163949795819204,0.7651920294907479,0.0346995817229653,0.0,0.0,0.0,0.1275320051277814,,,,,,,120.0,0.0,0.0,2.742857142857143,6.0
53,val,4.279444545507431,4.279444545507431,0.0,3.456256687641144,0.823187840255824,0.02880213902839883,0.0,0.0,0.0,0.13719797413796186,,,,,,,120.0,0.0,0.0,2.742857142857143,6.0
54,train,4.887300707149214,4.887300707149214,0.0,4.126057194278145,0.7612435126887913,0.03438380999427961,0.0,0.0,0.0,0.1268739189143757,,,,,,,120.0,0.0,0.0,2.857142857142857,6.0
54,val,4.290690587325529,4.290690587325529,0.0,3.4536963267759844,0.8369942503896627,0.028780802491713654,0.0,0.0,0.0,0.1394990414211696,,,,,,,120.0,0.0,0.0,2.857142857142857,6.0
55,train,5.341738338135069,4.885325693209237,0.45641262666393495,4.118086108738494,0.767239568521488,0.03431738433442349,0.0,0.484532191757033,0.153147445735308,0.12787326146201985,1.3933015409230456,0.4849567356824146,0.8020778431440347,0.10626695888894482,0.5216278313610714,0.518856688468099,120.0,0.0,0.002777777777777778,2.9714285714285715,6.0
55,val,4.637810238383033,4.637810238383033,0.0,3.770937578244643,0.8668726892633871,0.03142448010939089,0.0,0.0,0.0,0.14447878224944527,,,,,,,120.0,0.0,0.002777777777777778,2.9714285714285715,6.0
56,train,5.392921711326739,4.931887960215227,0.46103374566598043,4.170148181259085,0.761739775310598,0.03475123477547176,0.0,0.46899991279712877,0.1485646888300412,0.1269566288804607,1.2787362344403514,0.4647232809927121,0.8060217712997296,0.007991177527253895,0.5967172411603665,0.5866293802356136,120.0,0.0,0.005555555555555556,3.085714285714286,6.0
56,val,4.493859431960366,4.493859431960366,0.0,3.6433258300477807,0.8505335694009607,0.030361049173569136,0.0,0.0,0.0,0.14175559470260685,,,,,,,120.0,0.0,0.005555555555555556,3.085714285714286,6.0
57,train,5.305577781951391,4.854152699129297,0.451425089133442,4.089703433375111,0.7644492467973575,0.034080861905299194,0.0,0.466900088553764,0.13985445235915686,0.12740820806917794,1.2634712337353908,0.45788165826680827,0.7966629109980499,0.008926669144233979,0.6136650711935959,0.5953241980403935,120.0,0.0,0.008333333333333333,3.2,6.0
57,val,4.389725243503397,4.389725243503397,0.0,3.549906289035624,0.8398189812221311,0.029582552527162163,0.0,0.0,0.0,0.1399698299355805,,,,,,,120.0,0.0,0.008333333333333333,3.2,6.0
58,train,5.340987591203929,4.87219866554307,0.4687889126280397,4.107909385581993,0.7642892867964707,0.03423257816913296,0.0,0.4712475706860195,0.13986507583899419,0.12738154768169108,1.2533875968113588,0.4556349573332235,0.7856483308182579,0.012104303469249142,0.6317969182397977,0.604807204883033,120.0,0.0,0.011111111111111112,3.3142857142857145,6.0
58,val,4.335559449412606,4.335559449412606,0.0,3.5075145228342577,0.8280449502847411,0.029229287925938315,0.0,0.0,0.0,0.13800749225033956,,,,,,,120.0,0.0,0.011111111111111112,3.3142857142857145,6.0
59,train,5.192673364181402,4.705218028220197,0.4874553406320581,3.9426186186822547,0.7625993933152715,0.032855155125875536,0.0,0.4741065944188961,0.1402539020797255,0.12709989897701718,1.2445776123519336,0.45273001341644775,0.7782463336574192,0.01360126074178526,0.6388144858113123,0.6059435271524144,120.0,0.0,0.013888888888888888,3.4285714285714284,6.0
59,val,4.861492005261508,4.861492005261508,0.0,4.021755847063932,0.8397361920638517,0.033514631763947283,0.0,0.0,0.0,0.1399560320529748,,,,,,,120.0,0.0,0.013888888888888888,3.4285714285714284,6.0
60,train,5.289444474998964,4.772873042920314,0.516571439848216,4.013513638703466,0.75935941515348,0.033445946960524865,0.0,0.4767407127841168,0.14356372164795886,0.12655990239266957,1.241727832442759,0.45050748380681427,0.7749911832882359,0.016229170883666804,0.6538078510615439,0.6128238408572813,120.0,0.0,0.016666666666666666,3.5428571428571427,6.0
60,val,4.515043153004213,4.515043153004213,0.0,3.671408913352273,0.843634250827811,0.030595074174925685,0.0,0.0,0.0,0.14060570871118794,,,,,,,120.0,0.0,0.016666666666666666,3.5428571428571427,6.0
61,train,5.2421762123020414,4.718703875118804,0.5234723343807258,3.962611721925415,0.7560921559275473,0.03302176440539072,0.0,0.4769751826922099,0.1406009643073749,0.12601535926809368,1.2428791078223365,0.44910075103106484,0.7795090584215403,0.01426929316557488,0.6471908423331899,0.6008012014062397,120.0,0.0,0.019444444444444445,3.657142857142857,6.0
61,val,4.466647633097389,4.466647633097389,0.0,3.626492389223792,0.8401552746919069,0.030220769536258144,0.0,0.0,0.0,0.14002587883309883,,,,,,,120.0,0.0,0.019444444444444445,3.657142857142857,6.0
62,train,5.269351693468356,4.735627334052269,0.5337243674362836,3.9819816019192382,0.7536457403355054,0.0331831800292847,0.0,0.48207120018632404,0.13867733735215226,0.12560762310064533,1.2341595293914143,0.4459826342921009,0.772416766448123,0.015760130475386293,0.6657173201578472,0.6021304279110118,120.0,0.0,0.022222222222222223,3.7714285714285714,6.0
62,val,4.530463218688965,4.530463218688965,0.0,3.6989951729774475,0.8314680501141332,0.030824959955432198,0.0,0.0,0.0,0.13857800771736287,,,,,,,120.0,0.0,0.022222222222222223,3.7714285714285714,6.0
63,train,5.26219495173988,4.71962937411912,0.5425655903118102,3.966417252470594,0.7532121363218407,0.03305347703271958,0.0,0.4781498730364925,0.13655451819619638,0.1255353559890836,1.2348147100264872,0.44188010154878693,0.7783718025283347,0.014562804115201356,0.6731970263730496,0.6089524362429931,120.0,0.0,0.025,3.8857142857142857,6.0
63,val,4.388066524809057,4.388066524809057,0.0,3.5388761298222975,0.8491904180158268,0.02949063420634378,0.0,0.0,0.0,0.141531735827977,,,,,,,120.0,0.0,0.025,3.8857142857142857,6.0
64,train,5.286351762051247,4.736929733089715,0.5494220412652427,3.977819295469045,0.7591104465522532,0.033148494173148906,0.0,0.48049688307334887,0.1340187262025995,0.1265184077966833,1.2326026617204742,0.4437397464608563,0.773806886662037,0.015056030752866411,0.6726044970550303,0.6107008365133851,120.0,0.0,0.027777777777777776,4.0,6.0
64,val,4.456343978643417,4.456343978643417,0.0,3.6067115610296074,0.8496324210004373,0.030055929948999124,0.0,0.0,0.0,0.14160540361296048,,,,,,,120.0,0.0,0.027777777777777776,4.0,6.0
