epoch,split,total,recon_total,gan_total,final_l1,grad,shadow_removal,shadow_mask,shadow_penumbra,shadow_valid_frac,shadow_no_shadow_frac,shadow_ambiguous_frac,cloud_l1,cloud_kl,cloud_adv,feature_matching,perceptual,disc_total,disc_real_loss,disc_fake_loss,disc_real_gp,disc_real_logit,disc_fake_logit,w_final_l1,w_grad,w_shadow_removal,w_shadow_mask,w_shadow_penumbra,w_cloud_l1,w_cloud_kl,w_cloud_adv,w_feature_matching,w_perceptual
40,train,16.37339500144676,14.30879647839707,2.0645985465972023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03395695660891847,0.36377002728083496,0.44077005320125157,0.09978102631828606,0.1252036464588387,1.1800455615353682,0.39095519820358526,0.77493499532158,0.014155368821756768,0.8417202378987285,0.7944676784085639,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
40,val,15.484456151723862,14.820924162864685,0.6635319895576686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03534627245971933,0.376209894195199,0.0,0.0,0.1327063976204954,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
41,train,16.361378548076615,14.321519953723797,2.0398585568239658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03409548714726305,0.36373237364086103,0.44000483859223105,0.09760450966916825,0.12476172607867315,1.177599777900633,0.3920780687665743,0.771907631997709,0.013614074967096372,0.8346455332673626,0.7901592078032317,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
41,val,15.472884953022003,14.825663983821869,0.6472209552302957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035119532549288124,0.3771236902102828,0.0,0.0,0.12944419274572283,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
42,train,16.3841360822136,14.330974641650792,2.0531614768652267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034122150084732,0.36395865292460833,0.4377036450331103,0.09895353471101434,0.12518449627445558,1.1821105779443748,0.3902268858603489,0.7768369623663004,0.015046730110567416,0.8312976067203554,0.7794682193440174,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
42,val,15.540721148252487,14.896389663219452,0.6443314999341965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0358005166053772,0.3772112615406513,0.0,0.0,0.1288662989391014,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
43,train,16.387203734598042,14.351726963686845,2.03547673387292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03433183541544425,0.36395144769193705,0.43980206874172384,0.09807318074191794,0.12298857078814703,1.1729505219086698,0.3884282161178903,0.7691445783577828,0.015377727044945576,0.8512637877660524,0.799819254090266,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
43,val,15.522764056921005,14.878783702850342,0.6439803666435182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0352572031551972,0.37843544967472553,0.0,0.0,0.12879607372451574,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
44,train,16.358516249637056,14.331779083597317,2.0267371498508218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03441167714787118,0.3630203777625237,0.44196950800624896,0.0960714675087497,0.12481059570923264,1.1748603494079024,0.38944260076976117,0.770618515004837,0.014799231108576979,0.8386984563168184,0.7843081601607946,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
44,val,15.493574172258377,14.844414800405502,0.6491593571845442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036152064334601164,0.374306945130229,0.0,0.0,0.12983187212375924,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
45,train,16.331981713879745,14.328225583205988,2.0037561458815274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03384827777988626,0.36477992637657825,0.43706754916979945,0.09483293324724269,0.12367185340128808,1.1832673213609453,0.3874808262895655,0.780950628926234,0.014835874006293959,0.8407271595158204,0.786503987915722,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
45,val,15.48073697090149,14.830108284950256,0.6506287527736276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03526920638978481,0.37677291966974735,0.0,0.0,0.13012574944877997,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
46,train,16.24520604796861,14.258480966827015,1.9867251243120359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03354728769189046,0.363458405980848,0.4393595260847743,0.09336271466603005,0.12274769160114689,1.1745204059675398,0.39019874572263336,0.7690056591858099,0.015316006103760483,0.8446195638228836,0.7973110353259883,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
46,val,15.359867602586746,14.718658685684204,0.6412089276127517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03355003288015723,0.3787885196506977,0.0,0.0,0.12824178504524752,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
47,train,16.196841950279204,14.222967375453116,1.9738746027887604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03315232149152844,0.36359117465254703,0.43770957544997885,0.09191971144221202,0.12339358247908545,1.1761550312179596,0.38767576720488905,0.7731571854877864,0.015322077733851632,0.8486375504560432,0.8011371241920769,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
47,val,15.607610881328583,14.953360199928284,0.6542507633566856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03669521753909066,0.3761279499158263,0.0,0.0,0.130850151355844,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
48,train,16.24397909690323,14.283832938582808,1.9601461060743763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033656431101415876,0.36393965995360794,0.4398237259544953,0.09031908211026173,0.12342631208246628,1.1788238139800082,0.39112275029406135,0.7735749903775047,0.014126067696553137,0.8390648728044926,0.7900108745313966,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
48,val,15.550999939441681,14.903876304626465,0.6471235987264663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0357637697015889,0.3775833109393716,0.0,0.0,0.129424718208611,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
49,train,16.183765646852095,14.226991225662545,1.9567744322274447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03295962485664911,0.36436762504371595,0.44184554861896813,0.09089625762093337,0.1211932625912835,1.173171422609086,0.38918352617648405,0.7687431698963966,0.015244729405866913,0.8452178881246857,0.7907501975450005,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
49,val,15.564769387245178,14.921018809080124,0.6437505437061191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0360975950025022,0.37704198248684406,0.0,0.0,0.12875010853167623,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
50,train,16.215662045733918,14.277210070763106,1.9384519926314492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03347768045869874,0.3643147341999007,0.4383338905656289,0.08852801305230384,0.12296759421504083,1.175291395972295,0.38845076936262624,0.7720539405512712,0.014786684481281434,0.8478079237074518,0.8001864525516338,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
50,val,15.555455595254898,14.903402954339981,0.6520526711829007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03578304476104677,0.3775032823905349,0.0,0.0,0.13041053427150473,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
51,train,16.161858499786,14.244692029285824,1.9171664378770585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03350673172883536,0.3631339618943846,0.44131332439650234,0.08721319049474144,0.12074424309556377,1.175157381183326,0.3877899768175902,0.7720698800106598,0.015297519617020286,0.8442161286809317,0.7910369605193903,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
51,val,15.419624954462051,14.786460787057877,0.6331641105934978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03449680929770693,0.377892660908401,0.0,0.0,0.1266328223864548,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
52,train,16.239915200221684,14.320068897043235,1.919846287480107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03402071465343359,0.3639332475485625,0.4391061937122188,0.08743286610354857,0.1212822865127536,1.1685038407643635,0.38721507665061167,0.7662400142155557,0.01504875333891576,0.8511978142546037,0.8022966241395032,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
52,val,16.0276740193367,15.366977572441101,0.6606964741367847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04031466937158257,0.37785035837441683,0.0,0.0,0.13213929533958435,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
53,train,16.10329606013043,14.181927971388577,1.9213680929117243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03292298114594118,0.362987662723035,0.43977002425448886,0.08759360063683104,0.12113241247311542,1.1746087788063804,0.3860397160421183,0.7740492212428968,0.014519839070415423,0.8550028864738872,0.8046994058438289,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
53,val,15.762027561664581,15.110546171665192,0.6514813953544945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038710207445546985,0.3746508499607444,0.0,0.0,0.13029627967625856,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
54,train,16.13395272557137,14.237583584255642,1.8963691359194217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03310650341028785,0.36423110833138594,0.44262522127893233,0.08525420124393432,0.12024038006003501,1.1720768750449757,0.3906221376279745,0.7673787567841173,0.014075980797685959,0.8466779776070834,0.8016656341621414,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
54,val,15.85889020562172,15.202572911977768,0.6563173106405884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03835328767308965,0.3789081322029233,0.0,0.0,0.13126346247736365,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
55,train,15.914183133914147,14.026857474213275,1.8873256896258381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03153659508720715,0.3624399326465748,0.4406731181429247,0.08478846637447798,0.11975358283998054,1.1672861549098796,0.38450004448615965,0.7685469994819704,0.014239108215810524,0.8641197041228965,0.8132857558903871,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
55,val,15.412210643291473,14.75986734032631,0.6523434722330421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034392718924209476,0.37735318299382925,0.0,0.0,0.1304686942603439,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
56,train,16.064939126065727,14.177716894895452,1.8872222081133367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032574584113564266,0.3640086154143016,0.4377725308324084,0.08468064774640303,0.12052863940535259,1.1749229629834492,0.3902418278617623,0.7708230734852607,0.01385805995199722,0.8425431109259649,0.8006541011510072,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
56,val,15.33586210012436,14.709668070077896,0.6261940989643335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034164401702582836,0.3764409311115742,0.0,0.0,0.12523881893139333,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
57,train,16.051997710647896,14.153237931522323,1.8987597855030265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03218307361435988,0.36449768599659327,0.4459647391558675,0.08540562057384739,0.11974776841301486,1.165893009660666,0.38770012710810686,0.7627853442121435,0.015407536269851611,0.8574746986966074,0.8069127614115491,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
57,val,16.110309302806854,15.450668841600418,0.6596404355950654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04073958582011983,0.3792236717417836,0.0,0.0,0.1319280875613913,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
58,train,16.019343309441712,14.13989144784433,1.879451823823246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03246515443540895,0.36311253255286824,0.441693818740884,0.08404309714190018,0.11946540722937742,1.1710864025869487,0.3902014287288297,0.7661953951105659,0.014689577995404724,0.8457542191807625,0.8005628181092533,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
58,val,15.487791985273361,14.857751905918121,0.63004011195153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03530531277647242,0.3775740182027221,0.0,0.0,0.12600802344968542,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
59,train,15.956546842316051,14.093523292384521,1.8630235173084118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03226043235648562,0.36224933391735875,0.44356937271086766,0.08243714079812721,0.11901654519232703,1.1726604268384078,0.38963281979531417,0.7693039990746926,0.013723612875091258,0.8573858702378999,0.8178509619746188,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
59,val,15.396947026252747,14.767839550971985,0.6291075246408582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03415733634028584,0.37840353045612574,0.0,0.0,0.12582150497473776,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
60,train,16.075324772807306,14.189547566229423,1.8857772011815765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032757252270792736,0.3637940779389668,0.44199256666403247,0.08437879981450093,0.11999932530914804,1.1742788938337883,0.3875811071798144,0.7726147030116108,0.01408308689241056,0.8519197216740361,0.8060349723929731,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
60,val,15.4318166077137,14.78370076417923,0.6481158309616148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0348249752423726,0.37670677341520786,0.0,0.0,0.1296231648302637,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
61,train,15.981269903143737,14.127030494281785,1.8542394120506789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03232758496063972,0.36314239956959776,0.4438912856235426,0.08177350325808849,0.11852261926902175,1.1656562305772256,0.3876060760070267,0.7629696118488233,0.015080542261463135,0.8562569869643867,0.8069588938122424,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
61,val,15.581386774778366,14.936569929122925,0.6448167527560145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03629926743451506,0.37688811030238867,0.0,0.0,0.12896334944525734,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
62,train,15.97960731522046,14.12318947482011,1.8564178730234688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032340010777575735,0.3629729474277653,0.44190359753345754,0.08203019962910517,0.11884245704169627,1.1687905911064933,0.38765470334041263,0.7665450994860489,0.014590789473887701,0.8527220845713046,0.8076806460878977,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
62,val,15.537499725818634,14.884395569562912,0.6531040999107063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03482945903670043,0.3800483224913478,0.0,0.0,0.13062082038959488,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
63,train,16.012815389122984,14.15953408543465,1.853281319631961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0325948471671024,0.3633349793560711,0.4425044859387747,0.0816940261058724,0.11876731367452155,1.1692783866890173,0.38786879598849106,0.7672130139276324,0.014196580097677164,0.8531754627639865,0.8055568204985725,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
63,val,15.63181746006012,14.986733883619308,0.6450837049633265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036710121552459896,0.3771907240152359,0.0,0.0,0.12901674152817577,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
64,train,15.910684373643663,14.082844902949079,1.8278394309581552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03171812098304676,0.36370109101381815,0.44300334590943263,0.07943008323065906,0.11810705148511463,1.1680472412227112,0.3859469342378922,0.7673115830853152,0.01478871983119551,0.8644215449874784,0.8175354997316996,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
64,val,15.429852902889252,14.803218513727188,0.6266343966126442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0346934293047525,0.3777958545833826,0.0,0.0,0.1253268786240369,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
65,train,15.99320656968733,14.151566183616104,1.8416403637501437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032283243232640466,0.3641080629433133,0.44341526306215134,0.0800906124720235,0.11946379675418752,1.1671563323142597,0.38856492863025194,0.763603051748786,0.014988346353035283,0.8537603265954634,0.8070147012977443,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
65,val,15.553848028182983,14.919185221195221,0.6346627466846257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03714756638510153,0.3734809523448348,0.0,0.0,0.1269325485918671,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
66,train,15.875551039299356,14.068945244997126,1.8066057712452892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03176211131115755,0.3630911343627506,0.43975141153904634,0.07800860065246315,0.11735367117288673,1.1627968956904156,0.38308997826321134,0.7651869601918837,0.014519956923921596,0.8717315680205576,0.828323872859586,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
66,val,15.943601310253143,15.285921156406403,0.6576802157796919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040439439995680004,0.3747325763106346,0.0,0.0,0.13153604324907064,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
67,train,15.998151563322594,14.168208185046788,1.829943359388736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03246133507769785,0.36406915729919087,0.4449439968591855,0.07965028299011076,0.11769930713277295,1.1561339872854728,0.3874358858591245,0.7539923696360961,0.014705732405384996,0.8587866751745404,0.8143032796588945,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
67,val,15.471121102571487,14.83533725142479,0.6357838157564402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03512840624898672,0.37741655949503183,0.0,0.0,0.12715676316292956,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
68,train,15.885720406049563,14.069083111766925,1.8166372729427038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03130468219871261,0.36462049560291776,0.44612819440816165,0.07785923051965948,0.11838335502478811,1.166687574160933,0.38922215366559754,0.7625190836411936,0.014946336970078173,0.8611399528911575,0.8145755468082035,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
68,val,15.500896960496902,14.868476182222366,0.6324207508005202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035553347785025835,0.377104714512825,0.0,0.0,0.12648414878640324,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
69,train,15.869966970059115,14.051097771758405,1.818869198300711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03170604587613064,0.3626831079461447,0.44810849771578126,0.07805378858092023,0.11804456418617763,1.1603385614760129,0.3882796728807222,0.7565120532188887,0.015546837263959057,0.865012099713455,0.8179949262014632,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
69,val,15.775462359189987,15.133986383676529,0.6414760414045304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03895787597866729,0.37460663076490164,0.0,0.0,0.12829520809464157,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
70,train,15.82019814149833,14.02403148604028,1.7961666478541654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03110765425082097,0.3637755352528497,0.4439809208298907,0.07697715099762988,0.1164828425449599,1.166277856738479,0.3868843472788854,0.7654145119612109,0.01397899447158439,0.8689755266340672,0.8262708935227414,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
70,val,15.637121886014938,15.00372463464737,0.6333971954882145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037217202538158745,0.3760668123140931,0.0,0.0,0.12667943956330419,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
71,train,15.856053348431372,14.065507617997534,1.7905456933955597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031441370872282444,0.36404568373911667,0.4461298137289997,0.07624675161799285,0.11638967435301086,1.16213031977783,0.3882663425349404,0.7600701768947727,0.013793800726586593,0.8663336568408542,0.8218430511254833,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
71,val,15.49596843123436,14.870040088891983,0.6259284126572311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03563658177154139,0.376879395917058,0.0,0.0,0.12518568226369098,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
72,train,15.835511564717862,14.05620403839237,1.7793075680242154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03144326201666898,0.36372926205764583,0.44580815910311883,0.07531124520127053,0.11607739080985387,1.1595317797405729,0.38932096700609464,0.7557700605058866,0.014440754206214913,0.8635264311307742,0.8243230022030112,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
72,val,15.400482714176178,14.772367864847183,0.6281148579437286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0350044944207184,0.3757306132465601,0.0,0.0,0.12562297156546265,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
73,train,15.847936273111728,14.067727767881543,1.7802085280418396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03168036676406738,0.3633230357994268,0.4425490464202661,0.07560459850930873,0.11632269994957457,1.1652054855362377,0.3884140267784213,0.76308687994019,0.013704575225519239,0.8594852291016912,0.8204629001794038,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
73,val,15.402311027050018,14.77883267402649,0.6234783797990531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0346627994440496,0.3770850896835327,0.0,0.0,0.12469567626249045,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
74,train,15.726058335951818,13.933747695797265,1.7923106121918793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03039341241335918,0.36314688187567784,0.448554129634865,0.07572410737045508,0.11730308314103158,1.1581966474713612,0.38774320225656767,0.7554547616238456,0.014998683558370718,0.8731309398702143,0.8301571754761684,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
74,val,15.921060889959335,15.265011101961136,0.6560496324673295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03909463464515284,0.3785182535648346,0.0,0.0,0.13120992516633123,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
75,train,15.73190646701389,13.965542777575584,1.7663636950798978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030973328032182078,0.3622736669616935,0.44719723320792243,0.07396036903124778,0.11591255583574252,1.1588878327436407,0.38859543001946106,0.7552949964019006,0.014997403741978999,0.8604297549636276,0.816397087318907,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
75,val,15.657972604036331,15.014993220567703,0.6429792917333543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037377806671429425,0.37590708024799824,0.0,0.0,0.12859585782280192,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
76,train,15.790818469514573,14.017996744854461,1.7728217631701089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031414092510724016,0.3625529168074023,0.44461572758945417,0.07408456548036617,0.11747207688819233,1.1627141261787572,0.3879598755650069,0.7605863353352488,0.014167914668159413,0.8656645309287334,0.825774515852516,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
76,val,15.547607183456421,14.906268686056137,0.6413385742343962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03622221667319536,0.3761348994448781,0.0,0.0,0.12826771440450102,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
77,train,15.672335200839573,13.935643933928063,1.736691278439981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030525776320002942,0.36276887694504034,0.44702555723641635,0.07064166445085787,0.11664981471658244,1.1578937479497964,0.3896902931447873,0.753909477235849,0.014293979105075875,0.86492966869731,0.8277028227539219,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
77,val,15.599667191505432,14.962011069059372,0.6376560542266816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03714325255714357,0.374922857619822,0.0,0.0,0.12753121083369479,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
78,train,15.734179225968726,13.980005283905156,1.7541739523656084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030971055559108777,0.3627633234723605,0.44556113415294224,0.07327095796296626,0.11518064838807279,1.1576020697997922,0.38785097738842905,0.7555092212594585,0.01424187401294279,0.8678679230772419,0.8306428871037047,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
78,val,15.55962273478508,14.930083960294724,0.629538691136986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03631932055577636,0.37660506647080183,0.0,0.0,0.1259077365975827,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
79,train,15.655622258598422,13.921317339924627,1.734304936579716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03029897815544051,0.3630473174675993,0.44634640977215867,0.0711992359087791,0.11519323381376856,1.1592792113131456,0.3897475616186244,0.7547291583485074,0.014802493243152467,0.8656843476334717,0.8299030713093134,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
79,val,15.323582023382187,14.695528626441956,0.628053419990465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03413660469232127,0.3760622702538967,0.0,0.0,0.12561068375362083,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
